ScheduleId,LeadId,TaskTypeId,ScheduleTitle,ScheduledDate,TaskStatusId,AssignedAgentId,IsFollowUp,Notes,CreatedBy,CreatedOn
8516,619,5,Task for Lead 619,2025-08-26 19:38:50.719406,4,35,1,Priority: High,SYSTEM,2025-08-25 19:38:50.719406
8517,915,3,Task for Lead 915,2025-09-07 20:38:50.719598,3,30,0,Priority: Medium,SYSTEM,2025-09-06 20:38:50.719598
8518,335,5,Task for Lead 335,2025-09-20 20:38:50.719841,3,5,0,Priority: High,SYSTEM,2025-09-19 20:38:50.719841
8519,80,2,Task for Lead 80,2025-08-23 17:38:50.720029,4,51,1,Priority: High,SYSTEM,2025-08-22 17:38:50.720029
8520,980,1,Task for Lead 980,2025-09-01 19:38:50.720219,3,19,0,Priority: High,SYSTEM,2025-08-31 19:38:50.720219
8521,575,1,Task for Lead 575,2025-10-04 02:38:50.720423,2,46,0,Priority: Low,SYSTEM,2025-10-03 02:38:50.720423
8522,23,4,Task for Lead 23,2025-09-27 20:38:50.720607,1,54,0,Priority: Medium,SYSTEM,2025-09-26 20:38:50.720607
8523,673,3,Task for Lead 673,2025-08-31 01:38:50.720846,4,21,1,Priority: Medium,SYSTEM,2025-08-30 01:38:50.720846
8524,1172,2,Task for Lead 1172,2025-10-01 03:38:50.721034,2,3,1,Priority: Low,SYSTEM,2025-09-30 03:38:50.721034
8525,702,4,Task for Lead 702,2025-10-04 01:38:50.721249,1,30,1,Priority: Medium,SYSTEM,2025-10-03 01:38:50.721249
8526,477,5,Task for Lead 477,2025-10-08 20:38:50.721449,2,10,1,Priority: High,SYSTEM,2025-10-07 20:38:50.721449
8527,698,5,Task for Lead 698,2025-09-24 23:38:50.721632,2,49,0,Priority: Low,SYSTEM,2025-09-23 23:38:50.721632
8528,1162,4,Task for Lead 1162,2025-09-09 23:38:50.721872,3,19,1,Priority: Low,SYSTEM,2025-09-08 23:38:50.721872
8529,761,4,Task for Lead 761,2025-10-02 23:38:50.722059,1,53,0,Priority: High,SYSTEM,2025-10-01 23:38:50.722059
8530,296,4,Task for Lead 296,2025-10-04 19:38:50.722302,2,54,0,Priority: Low,SYSTEM,2025-10-03 19:38:50.722302
8531,963,3,Task for Lead 963,2025-09-11 18:38:50.722529,4,38,0,Priority: Low,SYSTEM,2025-09-10 18:38:50.722529
8532,1055,5,Task for Lead 1055,2025-10-20 22:38:50.722762,1,5,0,Priority: High,SYSTEM,2025-10-19 22:38:50.722762
8533,1110,3,Task for Lead 1110,2025-08-28 23:38:50.722957,3,4,0,Priority: Medium,SYSTEM,2025-08-27 23:38:50.722957
8534,127,3,Task for Lead 127,2025-10-14 00:38:50.723208,2,13,1,Priority: Low,SYSTEM,2025-10-13 00:38:50.723208
8535,154,5,Task for Lead 154,2025-09-16 22:38:50.723424,4,25,0,Priority: High,SYSTEM,2025-09-15 22:38:50.723424
8536,946,4,Task for Lead 946,2025-10-01 00:38:50.723610,1,33,0,Priority: High,SYSTEM,2025-09-30 00:38:50.723610
8537,259,5,Task for Lead 259,2025-10-06 01:38:50.723869,1,21,0,Priority: Medium,SYSTEM,2025-10-05 01:38:50.723869
8538,337,1,Task for Lead 337,2025-08-26 00:38:50.724070,3,22,1,Priority: Medium,SYSTEM,2025-08-25 00:38:50.724070
8539,750,5,Task for Lead 750,2025-09-29 01:38:50.724267,1,52,0,Priority: Medium,SYSTEM,2025-09-28 01:38:50.724267
8540,339,5,Task for Lead 339,2025-09-08 20:38:50.724457,3,36,0,Priority: High,SYSTEM,2025-09-07 20:38:50.724457
8541,1042,4,Task for Lead 1042,2025-09-29 21:38:50.724655,1,3,1,Priority: Medium,SYSTEM,2025-09-28 21:38:50.724655
8542,523,2,Task for Lead 523,2025-09-16 19:38:50.724902,4,23,0,Priority: Medium,SYSTEM,2025-09-15 19:38:50.724902
8543,985,1,Task for Lead 985,2025-10-17 00:38:50.725088,1,32,0,Priority: Low,SYSTEM,2025-10-16 00:38:50.725088
8544,614,1,Task for Lead 614,2025-09-14 00:38:50.725280,3,17,0,Priority: Medium,SYSTEM,2025-09-13 00:38:50.725280
8545,361,1,Task for Lead 361,2025-10-10 03:38:50.725465,2,51,1,Priority: Medium,SYSTEM,2025-10-09 03:38:50.725465
8546,384,5,Task for Lead 384,2025-10-15 19:38:50.725650,1,41,0,Priority: Medium,SYSTEM,2025-10-14 19:38:50.725650
8547,1060,3,Task for Lead 1060,2025-10-08 00:38:50.725907,1,21,0,Priority: High,SYSTEM,2025-10-07 00:38:50.725907
8548,322,5,Task for Lead 322,2025-09-26 00:38:50.726094,2,17,0,Priority: Low,SYSTEM,2025-09-25 00:38:50.726094
8549,546,2,Task for Lead 546,2025-10-22 02:38:50.726286,1,34,0,Priority: Medium,SYSTEM,2025-10-21 02:38:50.726286
8550,719,4,Task for Lead 719,2025-10-19 20:38:50.726470,1,34,0,Priority: Low,SYSTEM,2025-10-18 20:38:50.726470
8551,655,1,Task for Lead 655,2025-09-10 00:38:50.726821,3,19,0,Priority: Low,SYSTEM,2025-09-09 00:38:50.726821
8552,1113,5,Task for Lead 1113,2025-09-01 18:38:50.727035,4,31,0,Priority: Low,SYSTEM,2025-08-31 18:38:50.727035
8553,118,1,Task for Lead 118,2025-09-06 22:38:50.727342,4,41,0,Priority: Medium,SYSTEM,2025-09-05 22:38:50.727342
8554,851,5,Task for Lead 851,2025-09-19 17:38:50.727539,4,46,1,Priority: High,SYSTEM,2025-09-18 17:38:50.727539
8555,395,3,Task for Lead 395,2025-09-14 23:38:50.727776,4,13,0,Priority: Medium,SYSTEM,2025-09-13 23:38:50.727776
8556,875,3,Task for Lead 875,2025-10-09 21:38:50.727971,1,36,0,Priority: High,SYSTEM,2025-10-08 21:38:50.727971
8557,744,5,Task for Lead 744,2025-08-23 17:38:50.728155,3,22,0,Priority: Medium,SYSTEM,2025-08-22 17:38:50.728155
8558,876,1,Task for Lead 876,2025-09-11 19:38:50.728350,3,55,1,Priority: High,SYSTEM,2025-09-10 19:38:50.728350
8559,977,4,Task for Lead 977,2025-09-17 17:38:50.728549,3,40,0,Priority: Low,SYSTEM,2025-09-16 17:38:50.728549
8560,893,1,Task for Lead 893,2025-10-06 03:38:50.728774,1,32,1,Priority: Medium,SYSTEM,2025-10-05 03:38:50.728774
8561,793,4,Task for Lead 793,2025-08-23 19:38:50.728980,4,20,0,Priority: High,SYSTEM,2025-08-22 19:38:50.728980
8562,1100,2,Task for Lead 1100,2025-09-10 21:38:50.729166,3,40,0,Priority: High,SYSTEM,2025-09-09 21:38:50.729166
8563,843,3,Task for Lead 843,2025-10-06 00:38:50.729361,2,4,0,Priority: Medium,SYSTEM,2025-10-05 00:38:50.729361
8564,583,2,Task for Lead 583,2025-09-10 19:38:50.729545,3,55,1,Priority: Low,SYSTEM,2025-09-09 19:38:50.729545
8565,1198,3,Task for Lead 1198,2025-08-29 17:38:50.729770,4,38,1,Priority: Low,SYSTEM,2025-08-28 17:38:50.729770
8566,616,2,Task for Lead 616,2025-10-07 19:38:50.729966,2,22,1,Priority: Medium,SYSTEM,2025-10-06 19:38:50.729966
8567,827,5,Task for Lead 827,2025-09-29 00:38:50.730153,1,52,0,Priority: Medium,SYSTEM,2025-09-28 00:38:50.730153
8568,279,3,Task for Lead 279,2025-10-01 19:38:50.730358,2,12,0,Priority: High,SYSTEM,2025-09-30 19:38:50.730358
8569,1073,1,Task for Lead 1073,2025-10-21 23:38:50.730588,1,39,1,Priority: Medium,SYSTEM,2025-10-20 23:38:50.730588
8570,865,4,Task for Lead 865,2025-09-29 22:38:50.730845,1,25,0,Priority: Medium,SYSTEM,2025-09-28 22:38:50.730845
8571,975,5,Task for Lead 975,2025-08-27 01:38:50.731044,3,19,1,Priority: Low,SYSTEM,2025-08-26 01:38:50.731044
8572,805,3,Task for Lead 805,2025-09-05 23:38:50.731323,3,30,1,Priority: Medium,SYSTEM,2025-09-04 23:38:50.731323
8573,1188,1,Task for Lead 1188,2025-09-19 20:38:50.731511,3,43,0,Priority: Low,SYSTEM,2025-09-18 20:38:50.731511
8574,667,2,Task for Lead 667,2025-10-06 22:38:50.731741,2,19,0,Priority: Low,SYSTEM,2025-10-05 22:38:50.731741
8575,100,5,Task for Lead 100,2025-10-19 00:38:50.731936,2,34,0,Priority: Medium,SYSTEM,2025-10-18 00:38:50.731936
8576,90,2,Task for Lead 90,2025-10-21 02:38:50.732121,1,4,0,Priority: Medium,SYSTEM,2025-10-20 02:38:50.732121
8577,76,2,Task for Lead 76,2025-10-21 23:38:50.732313,1,31,0,Priority: Low,SYSTEM,2025-10-20 23:38:50.732313
8578,837,1,Task for Lead 837,2025-08-30 18:38:50.732497,4,54,0,Priority: Low,SYSTEM,2025-08-29 18:38:50.732497
8579,610,1,Task for Lead 610,2025-10-05 02:38:50.732725,1,1,1,Priority: High,SYSTEM,2025-10-04 02:38:50.732725
8580,963,2,Task for Lead 963,2025-10-02 02:38:50.732929,1,5,0,Priority: Low,SYSTEM,2025-10-01 02:38:50.732929
8581,1077,5,Task for Lead 1077,2025-10-12 20:38:50.733120,2,50,1,Priority: Low,SYSTEM,2025-10-11 20:38:50.733120
8582,728,3,Task for Lead 728,2025-08-31 00:38:50.733313,3,7,0,Priority: Low,SYSTEM,2025-08-30 00:38:50.733313
8583,920,1,Task for Lead 920,2025-09-11 00:38:50.733497,4,47,0,Priority: Low,SYSTEM,2025-09-10 00:38:50.733497
8584,314,4,Task for Lead 314,2025-09-08 01:38:50.733720,4,22,0,Priority: Medium,SYSTEM,2025-09-07 01:38:50.733720
8585,1073,2,Task for Lead 1073,2025-09-18 23:38:50.733916,3,14,1,Priority: Low,SYSTEM,2025-09-17 23:38:50.733916
8586,338,5,Task for Lead 338,2025-10-06 22:38:50.734101,1,5,1,Priority: High,SYSTEM,2025-10-05 22:38:50.734101
8587,880,3,Task for Lead 880,2025-09-17 22:38:50.734293,3,20,0,Priority: Medium,SYSTEM,2025-09-16 22:38:50.734293
8588,808,2,Task for Lead 808,2025-10-10 03:38:50.734479,2,11,0,Priority: Medium,SYSTEM,2025-10-09 03:38:50.734479
8589,556,2,Task for Lead 556,2025-09-16 18:38:50.734709,4,18,1,Priority: Low,SYSTEM,2025-09-15 18:38:50.734709
8590,228,5,Task for Lead 228,2025-09-26 19:38:50.734993,1,17,1,Priority: Medium,SYSTEM,2025-09-25 19:38:50.734993
8591,804,3,Task for Lead 804,2025-10-10 01:38:50.735310,2,47,0,Priority: Low,SYSTEM,2025-10-09 01:38:50.735310
8592,533,3,Task for Lead 533,2025-10-06 21:38:50.735508,1,28,0,Priority: Low,SYSTEM,2025-10-05 21:38:50.735508
8593,374,2,Task for Lead 374,2025-10-15 19:38:50.735823,2,38,0,Priority: Medium,SYSTEM,2025-10-14 19:38:50.735823
8594,897,2,Task for Lead 897,2025-09-09 01:38:50.736035,3,19,1,Priority: High,SYSTEM,2025-09-08 01:38:50.736035
8595,115,1,Task for Lead 115,2025-10-05 01:38:50.736221,1,51,0,Priority: Low,SYSTEM,2025-10-04 01:38:50.736221
8596,1180,5,Task for Lead 1180,2025-08-27 23:38:50.736416,4,20,1,Priority: Medium,SYSTEM,2025-08-26 23:38:50.736416
8597,49,3,Task for Lead 49,2025-09-07 00:38:50.736600,3,40,1,Priority: High,SYSTEM,2025-09-06 00:38:50.736600
8598,781,3,Task for Lead 781,2025-10-05 21:38:50.736843,2,10,1,Priority: High,SYSTEM,2025-10-04 21:38:50.736843
8599,778,1,Task for Lead 778,2025-08-28 18:38:50.737033,4,39,0,Priority: High,SYSTEM,2025-08-27 18:38:50.737033
8600,806,4,Task for Lead 806,2025-10-12 23:38:50.737218,2,49,0,Priority: Medium,SYSTEM,2025-10-11 23:38:50.737218
8601,143,5,Task for Lead 143,2025-10-13 19:38:50.737430,2,36,0,Priority: Low,SYSTEM,2025-10-12 19:38:50.737430
8602,498,5,Task for Lead 498,2025-10-12 01:38:50.737617,1,19,0,Priority: Medium,SYSTEM,2025-10-11 01:38:50.737617
8603,196,1,Task for Lead 196,2025-10-18 19:38:50.737856,2,50,1,Priority: High,SYSTEM,2025-10-17 19:38:50.737856
8604,917,2,Task for Lead 917,2025-10-06 21:38:50.738043,1,9,1,Priority: High,SYSTEM,2025-10-05 21:38:50.738043
8605,810,4,Task for Lead 810,2025-10-08 20:38:50.738226,1,7,0,Priority: High,SYSTEM,2025-10-07 20:38:50.738226
8606,623,1,Task for Lead 623,2025-10-21 23:38:50.738419,1,49,0,Priority: Low,SYSTEM,2025-10-20 23:38:50.738419
8607,954,5,Task for Lead 954,2025-08-31 23:38:50.738602,4,34,1,Priority: Medium,SYSTEM,2025-08-30 23:38:50.738602
8608,432,2,Task for Lead 432,2025-10-21 03:38:50.738832,1,50,0,Priority: Low,SYSTEM,2025-10-20 03:38:50.738832
8609,69,1,Task for Lead 69,2025-10-14 19:38:50.739018,2,34,0,Priority: Medium,SYSTEM,2025-10-13 19:38:50.739018
8610,1113,5,Task for Lead 1113,2025-09-29 02:38:50.739293,2,32,0,Priority: High,SYSTEM,2025-09-28 02:38:50.739293
8611,807,1,Task for Lead 807,2025-09-12 18:38:50.739501,4,10,1,Priority: Low,SYSTEM,2025-09-11 18:38:50.739501
8612,236,1,Task for Lead 236,2025-10-02 21:38:50.739736,2,15,0,Priority: Low,SYSTEM,2025-10-01 21:38:50.739736
8613,750,3,Task for Lead 750,2025-09-09 00:38:50.739933,4,1,0,Priority: Medium,SYSTEM,2025-09-08 00:38:50.739933
8614,48,2,Task for Lead 48,2025-09-25 20:38:50.740118,1,51,1,Priority: Low,SYSTEM,2025-09-24 20:38:50.740118
8615,666,2,Task for Lead 666,2025-09-26 20:38:50.740315,2,49,1,Priority: High,SYSTEM,2025-09-25 20:38:50.740315
8616,16,1,Task for Lead 16,2025-10-10 23:38:50.740499,2,8,0,Priority: High,SYSTEM,2025-10-09 23:38:50.740499
8617,743,5,Task for Lead 743,2025-09-02 00:38:50.740725,4,14,1,Priority: Medium,SYSTEM,2025-09-01 00:38:50.740725
8618,1213,4,Task for Lead 1213,2025-08-31 17:38:50.740921,3,13,0,Priority: Low,SYSTEM,2025-08-30 17:38:50.740921
8619,70,5,Task for Lead 70,2025-10-05 01:38:50.741107,2,50,1,Priority: Low,SYSTEM,2025-10-04 01:38:50.741107
8620,935,2,Task for Lead 935,2025-10-18 02:38:50.741327,2,13,0,Priority: Medium,SYSTEM,2025-10-17 02:38:50.741327
8621,253,5,Task for Lead 253,2025-09-03 19:38:50.741525,4,30,1,Priority: Medium,SYSTEM,2025-09-02 19:38:50.741525
8622,797,3,Task for Lead 797,2025-09-15 23:38:50.741753,3,48,0,Priority: High,SYSTEM,2025-09-14 23:38:50.741753
8623,428,1,Task for Lead 428,2025-10-15 23:38:50.741956,1,32,1,Priority: Medium,SYSTEM,2025-10-14 23:38:50.741956
8624,72,3,Task for Lead 72,2025-09-13 01:38:50.742140,3,27,1,Priority: Medium,SYSTEM,2025-09-12 01:38:50.742140
8625,404,5,Task for Lead 404,2025-08-24 00:38:50.742331,3,22,0,Priority: Medium,SYSTEM,2025-08-23 00:38:50.742331
8626,127,5,Task for Lead 127,2025-09-07 01:38:50.742515,3,1,0,Priority: Low,SYSTEM,2025-09-06 01:38:50.742515
8627,173,1,Task for Lead 173,2025-09-16 01:38:50.742740,3,16,1,Priority: Low,SYSTEM,2025-09-15 01:38:50.742740
8628,471,4,Task for Lead 471,2025-10-11 22:38:50.742935,1,17,1,Priority: Low,SYSTEM,2025-10-10 22:38:50.742935
8629,361,3,Task for Lead 361,2025-09-09 19:38:50.743185,3,19,1,Priority: High,SYSTEM,2025-09-08 19:38:50.743185
8630,915,2,Task for Lead 915,2025-09-19 00:38:50.743392,3,13,0,Priority: Low,SYSTEM,2025-09-18 00:38:50.743392
8631,1185,1,Task for Lead 1185,2025-10-06 02:38:50.743729,2,55,0,Priority: Low,SYSTEM,2025-10-05 02:38:50.743729
8632,767,4,Task for Lead 767,2025-09-02 18:38:50.743955,4,47,0,Priority: High,SYSTEM,2025-09-01 18:38:50.743955
8633,64,1,Task for Lead 64,2025-09-07 01:38:50.744140,3,4,0,Priority: Medium,SYSTEM,2025-09-06 01:38:50.744140
8634,442,2,Task for Lead 442,2025-09-25 02:38:50.744334,1,19,0,Priority: Low,SYSTEM,2025-09-24 02:38:50.744334
8635,410,4,Task for Lead 410,2025-09-10 22:38:50.744520,3,44,0,Priority: High,SYSTEM,2025-09-09 22:38:50.744520
8636,436,1,Task for Lead 436,2025-09-06 19:38:50.744748,4,40,0,Priority: Low,SYSTEM,2025-09-05 19:38:50.744748
8637,588,5,Task for Lead 588,2025-09-18 19:38:50.744945,3,49,1,Priority: Low,SYSTEM,2025-09-17 19:38:50.744945
8638,189,4,Task for Lead 189,2025-08-26 00:38:50.745129,3,25,1,Priority: High,SYSTEM,2025-08-25 00:38:50.745129
8639,1118,2,Task for Lead 1118,2025-09-03 01:38:50.745322,4,18,0,Priority: Medium,SYSTEM,2025-09-02 01:38:50.745322
8640,458,5,Task for Lead 458,2025-09-07 00:38:50.745508,3,16,1,Priority: Low,SYSTEM,2025-09-06 00:38:50.745508
8641,345,2,Task for Lead 345,2025-08-25 18:38:50.745748,4,4,0,Priority: Medium,SYSTEM,2025-08-24 18:38:50.745748
8642,427,1,Task for Lead 427,2025-10-07 23:38:50.745944,2,8,1,Priority: High,SYSTEM,2025-10-06 23:38:50.745944
8643,838,4,Task for Lead 838,2025-10-03 00:38:50.746129,2,31,0,Priority: Low,SYSTEM,2025-10-02 00:38:50.746129
8644,102,5,Task for Lead 102,2025-10-04 02:38:50.746333,1,17,0,Priority: Low,SYSTEM,2025-10-03 02:38:50.746333
8645,468,1,Task for Lead 468,2025-09-19 22:38:50.746519,4,41,1,Priority: High,SYSTEM,2025-09-18 22:38:50.746519
8646,1201,2,Task for Lead 1201,2025-09-15 17:38:50.746760,3,12,0,Priority: High,SYSTEM,2025-09-14 17:38:50.746760
8647,359,1,Task for Lead 359,2025-09-30 01:38:50.746958,2,30,0,Priority: Low,SYSTEM,2025-09-29 01:38:50.746958
8648,228,5,Task for Lead 228,2025-10-07 21:38:50.747208,1,44,0,Priority: Low,SYSTEM,2025-10-06 21:38:50.747208
8649,414,5,Task for Lead 414,2025-08-30 01:38:50.747418,3,5,0,Priority: Medium,SYSTEM,2025-08-29 01:38:50.747418
8650,71,3,Task for Lead 71,2025-08-26 01:38:50.747605,3,52,0,Priority: High,SYSTEM,2025-08-25 01:38:50.747605
8651,53,5,Task for Lead 53,2025-09-24 01:38:50.747856,2,54,1,Priority: Medium,SYSTEM,2025-09-23 01:38:50.747856
8652,679,2,Task for Lead 679,2025-09-26 03:38:50.748044,2,16,1,Priority: High,SYSTEM,2025-09-25 03:38:50.748044
8653,1214,4,Task for Lead 1214,2025-08-30 18:38:50.748242,3,13,1,Priority: Low,SYSTEM,2025-08-29 18:38:50.748242
8654,120,5,Task for Lead 120,2025-10-21 23:38:50.748434,1,1,1,Priority: Medium,SYSTEM,2025-10-20 23:38:50.748434
8655,344,2,Task for Lead 344,2025-10-07 03:38:50.748619,2,32,0,Priority: Low,SYSTEM,2025-10-06 03:38:50.748619
8656,189,5,Task for Lead 189,2025-09-04 19:38:50.748869,4,49,1,Priority: Low,SYSTEM,2025-09-03 19:38:50.748869
8657,1209,2,Task for Lead 1209,2025-10-15 22:38:50.749058,1,16,1,Priority: Low,SYSTEM,2025-10-14 22:38:50.749058
8658,79,1,Task for Lead 79,2025-09-06 23:38:50.749261,3,31,1,Priority: High,SYSTEM,2025-09-05 23:38:50.749261
8659,507,5,Task for Lead 507,2025-10-12 22:38:50.749448,2,17,0,Priority: High,SYSTEM,2025-10-11 22:38:50.749448
8660,1217,2,Task for Lead 1217,2025-10-08 00:38:50.749632,1,10,0,Priority: Medium,SYSTEM,2025-10-07 00:38:50.749632
8661,831,1,Task for Lead 831,2025-10-21 00:38:50.749880,2,38,0,Priority: Medium,SYSTEM,2025-10-20 00:38:50.749880
8662,1089,2,Task for Lead 1089,2025-09-02 17:38:50.750068,4,54,0,Priority: Low,SYSTEM,2025-09-01 17:38:50.750068
8663,277,4,Task for Lead 277,2025-09-21 00:38:50.750263,3,7,1,Priority: High,SYSTEM,2025-09-20 00:38:50.750263
8664,421,5,Task for Lead 421,2025-10-16 20:38:50.750449,1,8,0,Priority: Low,SYSTEM,2025-10-15 20:38:50.750449
8665,557,5,Task for Lead 557,2025-10-20 02:38:50.750762,1,52,0,Priority: Low,SYSTEM,2025-10-19 02:38:50.750762
8666,408,1,Task for Lead 408,2025-08-24 17:38:50.750959,4,54,0,Priority: Medium,SYSTEM,2025-08-23 17:38:50.750959
8667,953,4,Task for Lead 953,2025-10-16 19:38:50.751238,1,18,1,Priority: High,SYSTEM,2025-10-15 19:38:50.751238
8668,964,3,Task for Lead 964,2025-09-12 19:38:50.751444,3,38,0,Priority: Low,SYSTEM,2025-09-11 19:38:50.751444
8669,876,3,Task for Lead 876,2025-09-01 20:38:50.751632,3,45,0,Priority: High,SYSTEM,2025-08-31 20:38:50.751632
8670,1186,4,Task for Lead 1186,2025-08-31 01:38:50.751877,4,49,0,Priority: High,SYSTEM,2025-08-30 01:38:50.751877
8671,502,1,Task for Lead 502,2025-09-14 22:38:50.752076,3,20,0,Priority: High,SYSTEM,2025-09-13 22:38:50.752076
8672,488,2,Task for Lead 488,2025-09-12 00:38:50.752270,4,44,0,Priority: High,SYSTEM,2025-09-11 00:38:50.752270
8673,530,1,Task for Lead 530,2025-09-11 22:38:50.752455,3,14,1,Priority: Medium,SYSTEM,2025-09-10 22:38:50.752455
8674,711,2,Task for Lead 711,2025-10-01 02:38:50.752651,1,27,0,Priority: High,SYSTEM,2025-09-30 02:38:50.752651
8675,823,1,Task for Lead 823,2025-10-22 02:38:50.752894,1,51,0,Priority: Low,SYSTEM,2025-10-21 02:38:50.752894
8676,1176,4,Task for Lead 1176,2025-09-14 21:38:50.753081,4,10,0,Priority: Low,SYSTEM,2025-09-13 21:38:50.753081
8677,337,2,Task for Lead 337,2025-09-24 03:38:50.753273,2,14,0,Priority: High,SYSTEM,2025-09-23 03:38:50.753273
8678,838,3,Task for Lead 838,2025-10-14 02:38:50.753462,2,16,0,Priority: Low,SYSTEM,2025-10-13 02:38:50.753462
8679,756,4,Task for Lead 756,2025-09-16 00:38:50.753644,3,55,0,Priority: Low,SYSTEM,2025-09-15 00:38:50.753644
8680,361,2,Task for Lead 361,2025-10-08 03:38:50.753883,2,55,0,Priority: High,SYSTEM,2025-10-07 03:38:50.753883
8681,198,5,Task for Lead 198,2025-09-20 00:38:50.754078,3,50,0,Priority: Medium,SYSTEM,2025-09-19 00:38:50.754078
8682,990,5,Task for Lead 990,2025-09-28 19:38:50.754272,1,12,1,Priority: Medium,SYSTEM,2025-09-27 19:38:50.754272
8683,435,2,Task for Lead 435,2025-09-01 20:38:50.754457,4,33,0,Priority: Low,SYSTEM,2025-08-31 20:38:50.754457
8684,666,5,Task for Lead 666,2025-09-19 18:38:50.754640,3,41,0,Priority: Low,SYSTEM,2025-09-18 18:38:50.754640
8685,1095,1,Task for Lead 1095,2025-08-31 20:38:50.754879,3,38,0,Priority: High,SYSTEM,2025-08-30 20:38:50.754879
8686,919,3,Task for Lead 919,2025-09-28 20:38:50.755133,1,28,0,Priority: Low,SYSTEM,2025-09-27 20:38:50.755133
8687,538,2,Task for Lead 538,2025-09-09 00:38:50.755363,4,20,1,Priority: Low,SYSTEM,2025-09-08 00:38:50.755363
8688,420,5,Task for Lead 420,2025-10-21 21:38:50.755551,2,31,0,Priority: High,SYSTEM,2025-10-20 21:38:50.755551
8689,651,2,Task for Lead 651,2025-10-22 02:38:50.755794,1,42,0,Priority: Medium,SYSTEM,2025-10-21 02:38:50.755794
8690,754,2,Task for Lead 754,2025-09-12 21:38:50.755991,3,5,0,Priority: Medium,SYSTEM,2025-09-11 21:38:50.755991
8691,609,4,Task for Lead 609,2025-10-16 19:38:50.756185,1,41,0,Priority: Low,SYSTEM,2025-10-15 19:38:50.756185
8692,160,1,Task for Lead 160,2025-10-15 19:38:50.756381,2,42,0,Priority: Low,SYSTEM,2025-10-14 19:38:50.756381
8693,1198,3,Task for Lead 1198,2025-09-26 21:38:50.756566,1,31,0,Priority: High,SYSTEM,2025-09-25 21:38:50.756566
8694,1149,5,Task for Lead 1149,2025-10-21 00:38:50.756798,1,26,0,Priority: High,SYSTEM,2025-10-20 00:38:50.756798
8695,1092,5,Task for Lead 1092,2025-10-19 01:38:50.756991,1,26,0,Priority: High,SYSTEM,2025-10-18 01:38:50.756991
8696,98,3,Task for Lead 98,2025-09-03 23:38:50.757190,4,44,0,Priority: High,SYSTEM,2025-09-02 23:38:50.757190
8697,1053,4,Task for Lead 1053,2025-10-04 23:38:50.757386,2,26,1,Priority: Medium,SYSTEM,2025-10-03 23:38:50.757386
8698,1065,2,Task for Lead 1065,2025-09-25 01:38:50.757572,2,17,1,Priority: Medium,SYSTEM,2025-09-24 01:38:50.757572
8699,499,1,Task for Lead 499,2025-09-26 22:38:50.757805,2,31,0,Priority: High,SYSTEM,2025-09-25 22:38:50.757805
8700,154,1,Task for Lead 154,2025-10-04 23:38:50.757998,1,42,1,Priority: High,SYSTEM,2025-10-03 23:38:50.757998
8701,1217,5,Task for Lead 1217,2025-08-28 23:38:50.758275,4,5,1,Priority: Medium,SYSTEM,2025-08-27 23:38:50.758275
8702,126,3,Task for Lead 126,2025-08-29 18:38:50.758469,4,10,1,Priority: Low,SYSTEM,2025-08-28 18:38:50.758469
8703,33,5,Task for Lead 33,2025-09-14 23:38:50.758655,3,32,0,Priority: High,SYSTEM,2025-09-13 23:38:50.758655
8704,574,4,Task for Lead 574,2025-09-06 01:38:50.758900,4,22,0,Priority: Medium,SYSTEM,2025-09-05 01:38:50.758900
8705,793,5,Task for Lead 793,2025-10-09 21:38:50.759150,2,13,0,Priority: Low,SYSTEM,2025-10-08 21:38:50.759150
8706,855,1,Task for Lead 855,2025-10-19 01:38:50.759365,1,55,1,Priority: High,SYSTEM,2025-10-18 01:38:50.759365
8707,783,5,Task for Lead 783,2025-09-15 20:38:50.759553,4,21,0,Priority: Low,SYSTEM,2025-09-14 20:38:50.759553
8708,744,3,Task for Lead 744,2025-10-02 19:38:50.759804,2,31,1,Priority: Medium,SYSTEM,2025-10-01 19:38:50.759804
8709,787,1,Task for Lead 787,2025-10-15 23:38:50.759999,2,36,0,Priority: High,SYSTEM,2025-10-14 23:38:50.759999
8710,516,1,Task for Lead 516,2025-08-29 20:38:50.760191,3,22,1,Priority: Medium,SYSTEM,2025-08-28 20:38:50.760191
8711,393,5,Task for Lead 393,2025-09-03 01:38:50.760394,3,30,1,Priority: Low,SYSTEM,2025-09-02 01:38:50.760394
8712,521,3,Task for Lead 521,2025-10-14 00:38:50.760579,1,40,0,Priority: High,SYSTEM,2025-10-13 00:38:50.760579
8713,763,1,Task for Lead 763,2025-10-19 19:38:50.760816,2,48,1,Priority: High,SYSTEM,2025-10-18 19:38:50.760816
