LeadCallId,LeadId,CallId,CallDateTime,DurationSeconds,CallStatusId,SentimentId,AssignedAgentId,CallDirection,IsAIGenerated,CreatedBy,CreatedOn
6203,1215,CALL006203,2025-09-04 01:38:47.656335,38,3,,21,Inbound,0,SYSTEM,2025-09-04 01:38:47.656335
6204,1135,CALL006204,2025-08-30 01:38:47.656521,52,2,,38,Outbound,0,SYSTEM,2025-08-30 01:38:47.656521
6205,370,CALL006205,2025-09-03 00:38:47.656751,638,1,3.0,45,Outbound,0,SYSTEM,2025-09-03 00:38:47.656751
6206,115,CALL006206,2025-09-13 22:38:47.656970,830,1,1.0,17,Outbound,0,SYSTEM,2025-09-13 22:38:47.656970
6207,118,CALL006207,2025-09-21 20:38:47.657186,476,1,4.0,26,Inbound,0,SYSTEM,2025-09-21 20:38:47.657186
6208,750,CALL006208,2025-08-26 01:38:47.657406,33,2,,31,Outbound,0,SYSTEM,2025-08-26 01:38:47.657406
6209,1195,CALL006209,2025-09-21 23:38:47.657591,44,3,,5,Outbound,1,SYSTEM,2025-09-21 23:38:47.657591
6210,763,CALL006210,2025-08-31 17:38:47.657840,149,1,3.0,16,Outbound,1,SYSTEM,2025-08-31 17:38:47.657840
6211,1193,CALL006211,2025-08-27 21:38:47.658060,33,3,,44,Outbound,0,SYSTEM,2025-08-27 21:38:47.658060
6212,486,CALL006212,2025-08-31 20:38:47.658333,42,3,,26,Outbound,0,SYSTEM,2025-08-31 20:38:47.658333
6213,1136,CALL006213,2025-09-21 18:38:47.658521,29,2,,38,Inbound,0,SYSTEM,2025-09-21 18:38:47.658521
6214,383,CALL006214,2025-08-24 01:38:47.658757,32,2,,22,Outbound,0,SYSTEM,2025-08-24 01:38:47.658757
6215,394,CALL006215,2025-08-31 19:38:47.658953,877,1,2.0,41,Outbound,1,SYSTEM,2025-08-31 19:38:47.658953
6216,736,CALL006216,2025-09-15 21:38:47.659243,37,4,,32,Outbound,0,SYSTEM,2025-09-15 21:38:47.659243
6217,972,CALL006217,2025-09-07 22:38:47.659455,32,2,,35,Outbound,0,SYSTEM,2025-09-07 22:38:47.659455
6218,1180,CALL006218,2025-09-08 17:38:47.659650,58,3,,22,Outbound,1,SYSTEM,2025-09-08 17:38:47.659650
6219,460,CALL006219,2025-09-11 20:38:47.659911,40,3,,11,Outbound,0,SYSTEM,2025-09-11 20:38:47.659911
6220,1049,CALL006220,2025-08-25 00:38:47.660112,29,3,,33,Outbound,1,SYSTEM,2025-08-25 00:38:47.660112
6221,1021,CALL006221,2025-09-08 21:38:47.660329,670,1,3.0,38,Outbound,1,SYSTEM,2025-09-08 21:38:47.660329
6222,525,CALL006222,2025-09-08 21:38:47.660551,31,2,,38,Outbound,1,SYSTEM,2025-09-08 21:38:47.660551
6223,55,CALL006223,2025-09-08 21:38:47.660795,48,3,,40,Outbound,0,SYSTEM,2025-09-08 21:38:47.660795
6224,1031,CALL006224,2025-08-31 19:38:47.660996,18,5,,14,Outbound,0,SYSTEM,2025-08-31 19:38:47.660996
6225,1012,CALL006225,2025-09-02 21:38:47.661183,47,5,,13,Outbound,1,SYSTEM,2025-09-02 21:38:47.661183
6226,676,CALL006226,2025-09-14 20:38:47.661410,32,2,,33,Outbound,1,SYSTEM,2025-09-14 20:38:47.661410
6227,854,CALL006227,2025-08-30 18:38:47.661597,47,4,,53,Outbound,1,SYSTEM,2025-08-30 18:38:47.661597
6228,19,CALL006228,2025-09-19 00:38:47.661843,49,2,,47,Outbound,0,SYSTEM,2025-09-19 00:38:47.661843
6229,568,CALL006229,2025-09-05 01:38:47.662035,194,1,3.0,22,Outbound,1,SYSTEM,2025-09-05 01:38:47.662035
6230,460,CALL006230,2025-09-06 23:38:47.662265,182,1,3.0,21,Inbound,1,SYSTEM,2025-09-06 23:38:47.662265
6231,372,CALL006231,2025-09-04 01:38:47.662486,116,1,3.0,44,Outbound,1,SYSTEM,2025-09-04 01:38:47.662486
6232,579,CALL006232,2025-09-05 21:38:47.662740,13,4,,38,Outbound,0,SYSTEM,2025-09-05 21:38:47.662740
6233,201,CALL006233,2025-09-03 21:38:47.662938,49,2,,23,Outbound,0,SYSTEM,2025-09-03 21:38:47.662938
6234,901,CALL006234,2025-08-29 22:38:47.663185,582,1,1.0,14,Outbound,1,SYSTEM,2025-08-29 22:38:47.663185
6235,450,CALL006235,2025-09-02 17:38:47.663419,12,3,,10,Outbound,0,SYSTEM,2025-09-02 17:38:47.663419
6236,700,CALL006236,2025-09-13 21:38:47.663606,18,3,,54,Outbound,1,SYSTEM,2025-09-13 21:38:47.663606
6237,712,CALL006237,2025-09-18 22:38:47.663844,29,4,,32,Outbound,1,SYSTEM,2025-09-18 22:38:47.663844
6238,321,CALL006238,2025-09-07 01:38:47.664033,503,1,4.0,32,Outbound,0,SYSTEM,2025-09-07 01:38:47.664033
6239,608,CALL006239,2025-09-16 18:38:47.664241,36,2,,36,Outbound,1,SYSTEM,2025-09-16 18:38:47.664241
6240,281,CALL006240,2025-09-21 18:38:47.664434,13,3,,18,Outbound,0,SYSTEM,2025-09-21 18:38:47.664434
6241,468,CALL006241,2025-08-27 19:38:47.664628,19,3,,41,Outbound,1,SYSTEM,2025-08-27 19:38:47.664628
6242,1109,CALL006242,2025-09-03 23:38:47.664873,596,1,2.0,44,Outbound,0,SYSTEM,2025-09-03 23:38:47.664873
6243,90,CALL006243,2025-09-06 21:38:47.665083,23,2,,10,Inbound,1,SYSTEM,2025-09-06 21:38:47.665083
6244,44,CALL006244,2025-09-16 20:38:47.665284,35,2,,5,Outbound,0,SYSTEM,2025-09-16 20:38:47.665284
6245,180,CALL006245,2025-08-26 23:38:47.665485,612,1,2.0,30,Outbound,1,SYSTEM,2025-08-26 23:38:47.665485
6246,703,CALL006246,2025-09-21 23:38:47.665907,262,1,2.0,30,Outbound,0,SYSTEM,2025-09-21 23:38:47.665907
6247,1188,CALL006247,2025-09-04 22:38:47.666217,447,1,5.0,8,Outbound,0,SYSTEM,2025-09-04 22:38:47.666217
6248,155,CALL006248,2025-08-29 19:38:47.666444,19,2,,26,Outbound,1,SYSTEM,2025-08-29 19:38:47.666444
6249,609,CALL006249,2025-09-16 21:38:47.666630,359,1,2.0,32,Outbound,1,SYSTEM,2025-09-16 21:38:47.666630
6250,351,CALL006250,2025-09-08 01:38:47.666915,21,4,,30,Outbound,1,SYSTEM,2025-09-08 01:38:47.666915
6251,423,CALL006251,2025-09-17 00:38:47.667182,36,3,,40,Outbound,1,SYSTEM,2025-09-17 00:38:47.667182
6252,602,CALL006252,2025-09-19 19:38:47.667393,707,1,3.0,12,Outbound,1,SYSTEM,2025-09-19 19:38:47.667393
6253,540,CALL006253,2025-09-12 22:38:47.667721,643,1,1.0,48,Outbound,0,SYSTEM,2025-09-12 22:38:47.667721
6254,1089,CALL006254,2025-09-09 20:38:47.667943,54,3,,27,Inbound,0,SYSTEM,2025-09-09 20:38:47.667943
6255,117,CALL006255,2025-09-04 01:38:47.668128,53,4,,51,Inbound,1,SYSTEM,2025-09-04 01:38:47.668128
6256,982,CALL006256,2025-09-16 01:38:47.668323,22,2,,13,Outbound,1,SYSTEM,2025-09-16 01:38:47.668323
6257,907,CALL006257,2025-09-21 20:38:47.668510,26,4,,32,Outbound,0,SYSTEM,2025-09-21 20:38:47.668510
6258,1186,CALL006258,2025-08-28 00:38:47.668738,44,3,,21,Outbound,0,SYSTEM,2025-08-28 00:38:47.668738
6259,266,CALL006259,2025-08-31 19:38:47.668937,56,2,,44,Outbound,1,SYSTEM,2025-08-31 19:38:47.668937
6260,396,CALL006260,2025-09-21 17:38:47.669124,50,3,,27,Outbound,1,SYSTEM,2025-09-21 17:38:47.669124
6261,718,CALL006261,2025-08-25 23:38:47.669330,166,1,1.0,17,Outbound,0,SYSTEM,2025-08-25 23:38:47.669330
6262,773,CALL006262,2025-09-04 23:38:47.669542,36,5,,4,Inbound,1,SYSTEM,2025-09-04 23:38:47.669542
6263,399,CALL006263,2025-09-17 19:38:47.669769,528,1,3.0,23,Outbound,1,SYSTEM,2025-09-17 19:38:47.669769
6264,606,CALL006264,2025-09-11 19:38:47.669994,48,2,,17,Outbound,1,SYSTEM,2025-09-11 19:38:47.669994
6265,72,CALL006265,2025-08-26 23:38:47.670180,30,3,,51,Outbound,0,SYSTEM,2025-08-26 23:38:47.670180
6266,922,CALL006266,2025-09-10 20:38:47.670378,10,2,,26,Outbound,0,SYSTEM,2025-09-10 20:38:47.670378
6267,1048,CALL006267,2025-09-18 19:38:47.670563,19,2,,54,Outbound,1,SYSTEM,2025-09-18 19:38:47.670563
6268,750,CALL006268,2025-09-07 23:38:47.670795,57,3,,9,Outbound,1,SYSTEM,2025-09-07 23:38:47.670795
6269,1058,CALL006269,2025-09-13 22:38:47.670990,30,4,,35,Outbound,0,SYSTEM,2025-09-13 22:38:47.670990
6270,553,CALL006270,2025-08-28 22:38:47.671264,28,3,,28,Outbound,0,SYSTEM,2025-08-28 22:38:47.671264
6271,556,CALL006271,2025-08-23 19:38:47.671469,102,1,2.0,27,Outbound,1,SYSTEM,2025-08-23 19:38:47.671469
6272,894,CALL006272,2025-09-11 23:38:47.671721,34,2,,23,Outbound,1,SYSTEM,2025-09-11 23:38:47.671721
6273,1064,CALL006273,2025-09-03 21:38:47.671919,26,3,,43,Outbound,0,SYSTEM,2025-09-03 21:38:47.671919
6274,681,CALL006274,2025-08-28 00:38:47.672105,740,1,3.0,45,Outbound,0,SYSTEM,2025-08-28 00:38:47.672105
6275,994,CALL006275,2025-09-18 00:38:47.672321,670,1,1.0,17,Outbound,1,SYSTEM,2025-09-18 00:38:47.672321
6276,747,CALL006276,2025-08-28 01:38:47.672547,445,1,1.0,17,Outbound,0,SYSTEM,2025-08-28 01:38:47.672547
6277,1141,CALL006277,2025-09-14 17:38:47.672820,11,2,,25,Outbound,1,SYSTEM,2025-09-14 17:38:47.672820
6278,1018,CALL006278,2025-09-14 22:38:47.673014,30,2,,25,Outbound,0,SYSTEM,2025-09-14 22:38:47.673014
6279,739,CALL006279,2025-08-23 21:38:47.673200,38,5,,33,Outbound,1,SYSTEM,2025-08-23 21:38:47.673200
6280,703,CALL006280,2025-09-20 17:38:47.673399,822,1,2.0,43,Outbound,0,SYSTEM,2025-09-20 17:38:47.673399
6281,684,CALL006281,2025-08-27 23:38:47.673613,57,2,,12,Inbound,1,SYSTEM,2025-08-27 23:38:47.673613
6282,296,CALL006282,2025-09-15 18:38:47.673852,570,1,4.0,36,Outbound,0,SYSTEM,2025-09-15 18:38:47.673852
6283,885,CALL006283,2025-09-07 22:38:47.674063,34,4,,9,Outbound,0,SYSTEM,2025-09-07 22:38:47.674063
6284,882,CALL006284,2025-09-08 22:38:47.674255,50,5,,40,Outbound,0,SYSTEM,2025-09-08 22:38:47.674255
6285,282,CALL006285,2025-09-18 22:38:47.674443,45,2,,34,Outbound,1,SYSTEM,2025-09-18 22:38:47.674443
6286,125,CALL006286,2025-09-20 21:38:47.674627,57,2,,3,Outbound,1,SYSTEM,2025-09-20 21:38:47.674627
6287,910,CALL006287,2025-09-19 20:38:47.674865,59,5,,40,Outbound,0,SYSTEM,2025-09-19 20:38:47.674865
6288,1005,CALL006288,2025-09-02 23:38:47.675052,33,3,,30,Inbound,1,SYSTEM,2025-09-02 23:38:47.675052
6289,849,CALL006289,2025-09-11 23:38:47.675320,36,5,,42,Outbound,1,SYSTEM,2025-09-11 23:38:47.675320
6290,505,CALL006290,2025-09-16 21:38:47.675508,58,2,,35,Outbound,1,SYSTEM,2025-09-16 21:38:47.675508
6291,1054,CALL006291,2025-09-16 19:38:47.675794,22,3,,13,Outbound,1,SYSTEM,2025-09-16 19:38:47.675794
6292,613,CALL006292,2025-09-02 00:38:47.676011,676,1,3.0,12,Outbound,0,SYSTEM,2025-09-02 00:38:47.676011
6293,961,CALL006293,2025-08-27 17:38:47.676220,13,2,,34,Outbound,0,SYSTEM,2025-08-27 17:38:47.676220
6294,750,CALL006294,2025-09-15 20:38:47.676417,34,3,,43,Outbound,1,SYSTEM,2025-09-15 20:38:47.676417
6295,554,CALL006295,2025-08-29 01:38:47.676617,111,1,3.0,43,Inbound,0,SYSTEM,2025-08-29 01:38:47.676617
6296,1100,CALL006296,2025-08-28 21:38:47.676951,32,5,,34,Outbound,1,SYSTEM,2025-08-28 21:38:47.676951
6297,375,CALL006297,2025-08-30 21:38:47.677145,407,1,2.0,26,Outbound,1,SYSTEM,2025-08-30 21:38:47.677145
6298,14,CALL006298,2025-08-29 18:38:47.677365,58,2,,38,Outbound,1,SYSTEM,2025-08-29 18:38:47.677365
6299,1196,CALL006299,2025-09-01 19:38:47.677559,13,4,,31,Outbound,0,SYSTEM,2025-09-01 19:38:47.677559
6300,342,CALL006300,2025-08-26 20:38:47.677794,18,3,,9,Outbound,0,SYSTEM,2025-08-26 20:38:47.677794
6301,345,CALL006301,2025-09-21 01:38:47.677994,43,2,,49,Inbound,0,SYSTEM,2025-09-21 01:38:47.677994
6302,410,CALL006302,2025-09-10 21:38:47.678180,58,2,,25,Outbound,1,SYSTEM,2025-09-10 21:38:47.678180
6303,547,CALL006303,2025-09-01 17:38:47.678376,580,1,1.0,21,Outbound,1,SYSTEM,2025-09-01 17:38:47.678376
6304,120,CALL006304,2025-09-12 00:38:47.678583,50,5,,12,Outbound,1,SYSTEM,2025-09-12 00:38:47.678583
6305,839,CALL006305,2025-08-31 00:38:47.678819,21,4,,22,Outbound,1,SYSTEM,2025-08-31 00:38:47.678819
6306,881,CALL006306,2025-09-14 23:38:47.679009,43,1,2.0,31,Outbound,0,SYSTEM,2025-09-14 23:38:47.679009
6307,480,CALL006307,2025-09-09 23:38:47.679346,25,5,,5,Outbound,1,SYSTEM,2025-09-09 23:38:47.679346
6308,1123,CALL006308,2025-08-27 22:38:47.679547,14,3,,9,Outbound,0,SYSTEM,2025-08-27 22:38:47.679547
6309,1154,CALL006309,2025-09-10 19:38:47.679773,14,2,,53,Outbound,1,SYSTEM,2025-09-10 19:38:47.679773
6310,438,CALL006310,2025-09-22 01:38:47.680001,33,4,,31,Inbound,1,SYSTEM,2025-09-22 01:38:47.680001
6311,1136,CALL006311,2025-09-01 00:38:47.680372,56,2,,25,Outbound,0,SYSTEM,2025-09-01 00:38:47.680372
6312,976,CALL006312,2025-08-31 21:38:47.680656,848,1,2.0,46,Outbound,0,SYSTEM,2025-08-31 21:38:47.680656
6313,281,CALL006313,2025-09-04 17:38:47.681092,49,3,,18,Outbound,0,SYSTEM,2025-09-04 17:38:47.681092
6314,1092,CALL006314,2025-09-01 19:38:47.681468,143,1,4.0,30,Outbound,0,SYSTEM,2025-09-01 19:38:47.681468
6315,895,CALL006315,2025-08-27 01:38:47.681934,10,4,,13,Outbound,0,SYSTEM,2025-08-27 01:38:47.681934
6316,1119,CALL006316,2025-09-07 18:38:47.682294,52,2,,28,Inbound,0,SYSTEM,2025-09-07 18:38:47.682294
6317,390,CALL006317,2025-08-31 01:38:47.682638,44,2,,47,Outbound,0,SYSTEM,2025-08-31 01:38:47.682638
6318,365,CALL006318,2025-08-24 19:38:47.683066,37,2,,46,Inbound,0,SYSTEM,2025-08-24 19:38:47.683066
6319,106,CALL006319,2025-09-20 20:38:47.683534,16,2,,38,Outbound,0,SYSTEM,2025-09-20 20:38:47.683534
6320,231,CALL006320,2025-09-01 22:38:47.683934,354,1,3.0,55,Outbound,1,SYSTEM,2025-09-01 22:38:47.683934
6321,881,CALL006321,2025-08-28 23:38:47.684341,112,1,3.0,36,Outbound,0,SYSTEM,2025-08-28 23:38:47.684341
6322,718,CALL006322,2025-09-10 19:38:47.684775,44,3,,3,Outbound,0,SYSTEM,2025-09-10 19:38:47.684775
6323,579,CALL006323,2025-09-13 01:38:47.685139,441,1,2.0,41,Outbound,0,SYSTEM,2025-09-13 01:38:47.685139
6324,1,CALL006324,2025-08-25 17:38:47.685523,43,5,,53,Inbound,0,SYSTEM,2025-08-25 17:38:47.685523
6325,15,CALL006325,2025-09-05 21:38:47.685915,293,1,3.0,23,Outbound,0,SYSTEM,2025-09-05 21:38:47.685915
6326,135,CALL006326,2025-09-09 19:38:47.686290,273,1,5.0,26,Inbound,0,SYSTEM,2025-09-09 19:38:47.686290
6327,1046,CALL006327,2025-08-29 21:38:47.686648,48,3,,8,Outbound,1,SYSTEM,2025-08-29 21:38:47.686648
6328,294,CALL006328,2025-08-27 01:38:47.687042,376,1,4.0,52,Outbound,0,SYSTEM,2025-08-27 01:38:47.687042
6329,49,CALL006329,2025-08-24 00:38:47.687521,33,4,,51,Outbound,0,SYSTEM,2025-08-24 00:38:47.687521
6330,729,CALL006330,2025-09-03 01:38:47.687915,54,4,,13,Outbound,0,SYSTEM,2025-09-03 01:38:47.687915
6331,1138,CALL006331,2025-08-30 00:38:47.688239,12,4,,1,Inbound,0,SYSTEM,2025-08-30 00:38:47.688239
6332,890,CALL006332,2025-09-19 23:38:47.688609,49,5,,47,Outbound,0,SYSTEM,2025-09-19 23:38:47.688609
6333,807,CALL006333,2025-09-20 18:38:47.688999,434,1,3.0,23,Inbound,1,SYSTEM,2025-09-20 18:38:47.688999
6334,1162,CALL006334,2025-09-08 23:38:47.689422,491,1,3.0,8,Inbound,1,SYSTEM,2025-09-08 23:38:47.689422
6335,667,CALL006335,2025-09-18 18:38:47.689857,800,1,1.0,1,Outbound,1,SYSTEM,2025-09-18 18:38:47.689857
6336,505,CALL006336,2025-09-01 23:38:47.690124,47,1,2.0,52,Inbound,0,SYSTEM,2025-09-01 23:38:47.690124
6337,746,CALL006337,2025-09-11 00:38:47.690348,53,2,,39,Inbound,0,SYSTEM,2025-09-11 00:38:47.690348
6338,135,CALL006338,2025-08-30 01:38:47.690538,58,2,,36,Outbound,0,SYSTEM,2025-08-30 01:38:47.690538
6339,686,CALL006339,2025-09-04 20:38:47.690801,153,1,3.0,9,Outbound,1,SYSTEM,2025-09-04 20:38:47.690801
6340,1200,CALL006340,2025-09-11 00:38:47.691231,42,2,,36,Outbound,0,SYSTEM,2025-09-11 00:38:47.691231
6341,945,CALL006341,2025-08-31 19:38:47.691463,22,4,,52,Outbound,1,SYSTEM,2025-08-31 19:38:47.691463
6342,483,CALL006342,2025-09-01 20:38:47.691651,31,3,,35,Outbound,0,SYSTEM,2025-09-01 20:38:47.691651
6343,890,CALL006343,2025-09-07 20:38:47.691901,36,3,,17,Outbound,1,SYSTEM,2025-09-07 20:38:47.691901
6344,918,CALL006344,2025-09-17 22:38:47.692089,34,2,,13,Outbound,0,SYSTEM,2025-09-17 22:38:47.692089
6345,385,CALL006345,2025-08-23 22:38:47.692292,29,5,,30,Outbound,1,SYSTEM,2025-08-23 22:38:47.692292
6346,1036,CALL006346,2025-09-14 21:38:47.692483,54,4,,5,Inbound,0,SYSTEM,2025-09-14 21:38:47.692483
6347,840,CALL006347,2025-08-23 22:38:47.692715,43,2,,22,Outbound,0,SYSTEM,2025-08-23 22:38:47.692715
6348,23,CALL006348,2025-09-03 20:38:47.692915,17,3,,21,Inbound,0,SYSTEM,2025-09-03 20:38:47.692915
6349,1084,CALL006349,2025-08-23 20:38:47.693101,851,1,3.0,12,Outbound,1,SYSTEM,2025-08-23 20:38:47.693101
6350,1047,CALL006350,2025-08-24 19:38:47.693318,876,1,4.0,55,Outbound,1,SYSTEM,2025-08-24 19:38:47.693318
6351,680,CALL006351,2025-09-16 00:38:47.693536,16,3,,13,Inbound,0,SYSTEM,2025-09-16 00:38:47.693536
6352,423,CALL006352,2025-09-14 00:38:47.693762,44,2,,8,Outbound,1,SYSTEM,2025-09-14 00:38:47.693762
6353,817,CALL006353,2025-09-11 18:38:47.693959,35,2,,19,Inbound,0,SYSTEM,2025-09-11 18:38:47.693959
6354,716,CALL006354,2025-08-23 20:38:47.694147,15,4,,20,Outbound,0,SYSTEM,2025-08-23 20:38:47.694147
6355,472,CALL006355,2025-09-16 00:38:47.694343,18,5,,53,Outbound,0,SYSTEM,2025-09-16 00:38:47.694343
6356,477,CALL006356,2025-08-25 23:38:47.694537,574,1,1.0,3,Outbound,1,SYSTEM,2025-08-25 23:38:47.694537
6357,822,CALL006357,2025-09-10 19:38:47.694789,22,3,,28,Outbound,0,SYSTEM,2025-09-10 19:38:47.694789
6358,619,CALL006358,2025-09-12 18:38:47.694986,27,2,,28,Outbound,0,SYSTEM,2025-09-12 18:38:47.694986
6359,42,CALL006359,2025-09-10 22:38:47.695338,33,3,,40,Outbound,0,SYSTEM,2025-09-10 22:38:47.695338
6360,765,CALL006360,2025-09-12 18:38:47.695544,670,1,3.0,54,Outbound,0,SYSTEM,2025-09-12 18:38:47.695544
6361,1136,CALL006361,2025-08-30 22:38:47.695837,13,5,,19,Outbound,1,SYSTEM,2025-08-30 22:38:47.695837
6362,488,CALL006362,2025-09-21 17:38:47.696091,18,5,,4,Outbound,0,SYSTEM,2025-09-21 17:38:47.696091
6363,511,CALL006363,2025-09-07 18:38:47.696424,55,3,,42,Outbound,1,SYSTEM,2025-09-07 18:38:47.696424
6364,1003,CALL006364,2025-09-01 01:38:47.696624,695,1,1.0,39,Outbound,0,SYSTEM,2025-09-01 01:38:47.696624
6365,64,CALL006365,2025-09-12 01:38:47.696897,436,1,1.0,27,Outbound,0,SYSTEM,2025-09-12 01:38:47.696897
6366,507,CALL006366,2025-09-01 01:38:47.697107,103,1,1.0,9,Outbound,1,SYSTEM,2025-09-01 01:38:47.697107
6367,1095,CALL006367,2025-09-18 17:38:47.697328,46,4,,45,Outbound,1,SYSTEM,2025-09-18 17:38:47.697328
6368,864,CALL006368,2025-09-21 22:38:47.697576,33,3,,18,Outbound,1,SYSTEM,2025-09-21 22:38:47.697576
6369,236,CALL006369,2025-08-30 20:38:47.697820,52,2,,17,Outbound,1,SYSTEM,2025-08-30 20:38:47.697820
6370,216,CALL006370,2025-09-19 18:38:47.698020,554,1,2.0,32,Outbound,0,SYSTEM,2025-09-19 18:38:47.698020
6371,531,CALL006371,2025-09-07 20:38:47.698259,41,5,,23,Outbound,0,SYSTEM,2025-09-07 20:38:47.698259
6372,457,CALL006372,2025-09-21 17:38:47.698455,24,3,,31,Outbound,0,SYSTEM,2025-09-21 17:38:47.698455
6373,910,CALL006373,2025-08-31 17:38:47.698638,43,3,,39,Outbound,1,SYSTEM,2025-08-31 17:38:47.698638
6374,421,CALL006374,2025-09-06 21:38:47.698877,838,1,3.0,31,Inbound,1,SYSTEM,2025-09-06 21:38:47.698877
6375,101,CALL006375,2025-09-15 20:38:47.699194,14,3,,33,Inbound,0,SYSTEM,2025-09-15 20:38:47.699194
6376,1217,CALL006376,2025-09-08 21:38:47.699463,753,1,4.0,45,Outbound,1,SYSTEM,2025-09-08 21:38:47.699463
6377,1181,CALL006377,2025-09-19 19:38:47.699724,671,1,1.0,31,Outbound,1,SYSTEM,2025-09-19 19:38:47.699724
6378,516,CALL006378,2025-08-24 20:38:47.699949,42,2,,23,Outbound,1,SYSTEM,2025-08-24 20:38:47.699949
6379,1085,CALL006379,2025-09-05 01:38:47.700136,871,1,1.0,53,Inbound,0,SYSTEM,2025-09-05 01:38:47.700136
6380,122,CALL006380,2025-08-23 21:38:47.700354,626,1,4.0,46,Outbound,0,SYSTEM,2025-08-23 21:38:47.700354
6381,1016,CALL006381,2025-08-24 22:38:47.700573,20,3,,19,Outbound,0,SYSTEM,2025-08-24 22:38:47.700573
6382,510,CALL006382,2025-08-30 01:38:47.700813,11,5,,50,Outbound,0,SYSTEM,2025-08-30 01:38:47.700813
6383,469,CALL006383,2025-09-20 22:38:47.701005,56,3,,19,Outbound,1,SYSTEM,2025-09-20 22:38:47.701005
6384,1021,CALL006384,2025-08-25 23:38:47.701190,59,4,,9,Inbound,1,SYSTEM,2025-08-25 23:38:47.701190
6385,716,CALL006385,2025-08-24 19:38:47.701411,10,3,,21,Outbound,0,SYSTEM,2025-08-24 19:38:47.701411
6386,990,CALL006386,2025-08-27 17:38:47.701595,895,1,5.0,53,Outbound,1,SYSTEM,2025-08-27 17:38:47.701595
6387,107,CALL006387,2025-08-31 23:38:47.701854,474,1,3.0,28,Outbound,1,SYSTEM,2025-08-31 23:38:47.701854
6388,717,CALL006388,2025-09-20 23:38:47.702075,247,1,4.0,55,Outbound,0,SYSTEM,2025-09-20 23:38:47.702075
6389,101,CALL006389,2025-08-30 19:38:47.702291,36,3,,21,Inbound,0,SYSTEM,2025-08-30 19:38:47.702291
6390,842,CALL006390,2025-09-21 01:38:47.702496,50,2,,45,Outbound,1,SYSTEM,2025-09-21 01:38:47.702496
6391,1098,CALL006391,2025-09-07 23:38:47.702736,45,4,,20,Outbound,1,SYSTEM,2025-09-07 23:38:47.702736
6392,481,CALL006392,2025-09-03 22:38:47.702935,15,3,,42,Outbound,0,SYSTEM,2025-09-03 22:38:47.702935
6393,1210,CALL006393,2025-09-11 19:38:47.703258,46,4,,36,Inbound,1,SYSTEM,2025-09-11 19:38:47.703258
6394,89,CALL006394,2025-08-31 00:38:47.703481,46,4,,3,Outbound,0,SYSTEM,2025-08-31 00:38:47.703481
6395,230,CALL006395,2025-08-25 01:38:47.703705,54,3,,17,Inbound,0,SYSTEM,2025-08-25 01:38:47.703705
6396,1181,CALL006396,2025-09-20 20:38:47.703911,18,4,,45,Outbound,0,SYSTEM,2025-09-20 20:38:47.703911
6397,977,CALL006397,2025-09-18 20:38:47.704096,25,2,,50,Outbound,1,SYSTEM,2025-09-18 20:38:47.704096
6398,971,CALL006398,2025-08-26 19:38:47.704290,233,1,2.0,25,Inbound,1,SYSTEM,2025-08-26 19:38:47.704290
6399,498,CALL006399,2025-08-24 21:38:47.704511,32,3,,22,Inbound,1,SYSTEM,2025-08-24 21:38:47.704511
6400,428,CALL006400,2025-09-16 17:38:47.704741,212,1,2.0,10,Outbound,0,SYSTEM,2025-09-16 17:38:47.704741
6401,796,CALL006401,2025-09-12 22:38:47.704973,557,1,4.0,18,Outbound,1,SYSTEM,2025-09-12 22:38:47.704973
6402,1170,CALL006402,2025-09-07 20:38:47.705184,43,2,,51,Outbound,1,SYSTEM,2025-09-07 20:38:47.705184
6403,1240,CALL006403,2025-08-26 01:38:47.705380,53,4,,35,Outbound,1,SYSTEM,2025-08-26 01:38:47.705380
6404,803,CALL006404,2025-09-07 17:38:47.705626,39,4,,43,Outbound,1,SYSTEM,2025-09-07 17:38:47.705626
6405,180,CALL006405,2025-08-29 23:38:47.705884,46,3,,35,Outbound,0,SYSTEM,2025-08-29 23:38:47.705884
6406,756,CALL006406,2025-08-27 23:38:47.706071,35,3,,18,Outbound,0,SYSTEM,2025-08-27 23:38:47.706071
6407,77,CALL006407,2025-08-28 23:38:47.706261,222,1,2.0,3,Outbound,0,SYSTEM,2025-08-28 23:38:47.706261
6408,974,CALL006408,2025-08-23 22:38:47.706471,53,1,2.0,14,Inbound,0,SYSTEM,2025-08-23 22:38:47.706471
6409,735,CALL006409,2025-09-18 23:38:47.706720,267,1,3.0,14,Outbound,1,SYSTEM,2025-09-18 23:38:47.706720
6410,603,CALL006410,2025-08-30 17:38:47.706940,19,3,,34,Outbound,0,SYSTEM,2025-08-30 17:38:47.706940
6411,442,CALL006411,2025-09-11 00:38:47.707271,419,1,3.0,53,Outbound,0,SYSTEM,2025-09-11 00:38:47.707271
6412,875,CALL006412,2025-08-26 17:38:47.707615,44,5,,34,Outbound,1,SYSTEM,2025-08-26 17:38:47.707615
6413,363,CALL006413,2025-09-17 23:38:47.707911,55,2,,44,Outbound,0,SYSTEM,2025-09-17 23:38:47.707911
6414,758,CALL006414,2025-09-21 21:38:47.708102,103,1,2.0,4,Outbound,1,SYSTEM,2025-09-21 21:38:47.708102
6415,1181,CALL006415,2025-09-14 01:38:47.708323,27,3,,14,Outbound,0,SYSTEM,2025-09-14 01:38:47.708323
